,CellType,Protein,Corr
18223,B,QNG1_G3X8U3,-0.06485716169432887
18224,B,nan_G3X972,-0.533344371563329
18225,B,nan_G3X9B1,0.10208130507047626
18226,B,Nccrp1_G3X9C2,0.04540003682422189
18227,B,Arfgef1_G3X9K3,0.12832963951394333
18228,B,nan_G3X9V8,-0.15392804856310702
18229,B,Atp2b1_G5E829,-0.5866367347498889
18230,B,Trip12_G5E870,-0.1344388302155797
18231,B,nan_G5E895,-0.514052440099056
18232,B,Poglut3_G5E897,0.20517954912817427
18233,B,Arfip1_G5E8V9,-0.5663061491934369
18234,B,nan_G5E8Z3,0.003846359278494422
18235,B,nan_H3BKP8,-0.1415494716440515
18236,B,Calhm3_J3QMI4,0.03545648342361075
18237,B,nan_J3QN89,0.2130415569229575
18238,B,nan_K7N641,0.007591376624240697
18239,B,Hk2_O08528,-0.46098627329501235
18240,B,Capn2_O08529,-0.5927790586948657
18241,B,S1pr1_O08530,0.06064117370606666
18242,B,Sec22b_O08547,-0.5132287637214771
18243,B,Dpysl2_O08553,-0.41903188759098603
18244,B,Lgals9_O08573,-0.36517623946273897
18245,B,Emd_O08579,0.02355234627840142
18246,B,Alyref_O08583,-0.10631769016436599
18247,B,Clta_O08585,-0.160613385584629
18248,B,Stxbp1_O08599,-0.002596251069917637
18249,B,Endog_O08600,0.04119063157870123
18250,B,Myh11_O08638,0.015588800377541137
18251,B,Metap2_O08663,-0.39321618381566653
18252,B,Kng1_O08677,-0.312644567968762
18253,B,Capn5_O08688,-0.06321653382333285
18254,B,Prdx6_O08709,-0.569432889461667
18255,B,Bak1_O08734,-0.2692999701625034
18256,B,Casp6_O08738,-0.10220032237185132
18257,B,Ampd3_O08739,-0.10267641014758092
18258,B,Unc5c_O08747,-0.15562862033977484
18259,B,Dld_O08749,-0.43090609410733455
18260,B,Hsd17b10_O08756,-0.6814752248336731
18261,B,Tcof1_O08784,0.32972386798996534
18262,B,Dctn1_O08788,-0.33108707019942696
18263,B,Ebf3_O08791,0.27932683835976335
18264,B,Prkcsh_O08795,-0.5015812210791756
18265,B,nan_O08797,-0.3158189401839118
18266,B,Prdx4_O08807,-0.11453465044597495
18267,B,Diaph1_O08808,-0.13811399733117452
18268,B,Eftud2_O08810,-0.3420811049392703
18269,B,RO60_O08848,-0.26136510470074603
18270,B,Pkd1_O08852,-0.13931654412120997
18271,B,Galnt1_O08912,-0.1789522108225369
18272,B,Aip_O08915,0.02617597100832896
18273,B,Flot1_O08917,0.10946331594688205
18274,B,Tuft1_O08970,-0.031655476086987905
18275,B,Atox1_O08997,0.24442291766505198
18276,B,Ltbp2_O08999,0.0012534926296767688
18277,B,Napsa_O09043,0.17866409266432934
18278,B,Psmb1_O09061,-0.1654012644090367
18279,B,Hdac1_O09106,-0.2597316081099075
18280,B,Sypl1_O09117,-0.14217690869247757
18281,B,Gsto1_O09131,-0.6483520207826267
18282,B,Man2b1_O09159,0.10146059875708881
18283,B,Rpl21_O09167,-0.32632897242734393
18284,B,Psmc3ip_O35047,-0.02663998827721299
18285,B,Ptgis_O35074,-0.10938742954203462
18286,B,Scarb2_O35114,-0.24926193634130478
18287,B,Phb2_O35129,-0.6162070032963838
18288,B,Atp5if1_O35143,-0.14134023517242544
18289,B,Col15a1_O35206,-0.22842316226569612
18290,B,Cpsf2_O35218,0.21447865911754002
18291,B,Psmd4_O35226,-0.4015953658942667
18292,B,Kifc3_O35231,0.07324130884917694
18293,B,Ptpn9_O35239,-0.12440164373134088
18294,B,Dhx15_O35286,-0.19568747502842998
18295,B,Purb_O35295,-0.3324371312323248
18296,B,Srsf5_O35326,-0.11375567929064392
18297,B,Kpna4_O35343,-0.09297057710628964
18298,B,Kpna3_O35344,-0.07890097206358097
18299,B,Kpna6_O35345,-0.317941624893211
18300,B,Capn1_O35350,-0.1544211824993644
18301,B,Abcc1_O35379,0.16806228927812886
18302,B,Anp32a_O35381,-0.3553215373255805
18303,B,Exoc4_O35382,0.04655969498654497
18304,B,Ppef2_O35385,-0.039392076954942075
18305,B,Hax1_O35387,-0.10993643798253755
18306,B,Sult2b1_O35400,0.19945383680129827
18307,B,Pld3_O35405,0.07780225328633485
18308,B,Bok_O35425,0.19060901213535006
18309,B,Hpn_O35453,-0.1141962748572878
18310,B,Ech1_O35459,-0.20595234568040194
18311,B,Fkbp8_O35465,-0.08345479881369161
18312,B,Notch2_O35516,0.1474065068632644
18313,B,Psmd14_O35593,-0.4078708446939285
18314,B,Adam10_O35598,0.13110866686708453
18315,B,Npc1_O35604,0.17886318031644924
18316,B,Scamp3_O35609,-0.16024035992606306
18317,B,Stag2_O35638,-0.0558019756333901
18318,B,Anxa3_O35639,-0.750976869441932
18319,B,Anxa8_O35640,-0.24460263195674734
18320,B,Ap1b1_O35643,-0.42351673506005655
18321,B,C1qbp_O35658,-0.2899393140159581
18322,B,Myadm_O35682,-0.6446327394623235
18323,B,Nudc_O35685,0.05799140079001564
18324,B,Pnn_O35691,0.09399307405105338
18325,B,Sptlc1_O35704,-0.2923061380808994
18326,B,Hnrnph1_O35737,-0.5643299145392789
18327,B,Chil3_O35744,-0.3288310779772366
18328,B,Api5_O35841,-0.3147473129805003
18329,B,Bcat2_O35855,-0.42669082685548976
18330,B,Timm44_O35857,0.07735611552861756
18331,B,Cops5_O35864,-0.3305636412707772
18332,B,Calu_O35887,-0.3369247004021277
18333,B,Sp100_O35892,0.39048026726651397
18334,B,Aldh1a7_O35945,0.10626687602264805
18335,B,Psmb10_O35955,0.03536661410681326
18336,B,nan_O43790,0.040825572528758486
18337,B,Zw10_O54692,0.09642994009136223
18338,B,Cavin1_O54724,0.06410628591613134
18339,B,Ddost_O54734,-0.570377381928218
18340,B,Ap3d1_O54774,0.1069361584909523
18341,B,Il16_O54824,0.27475346949195767
18342,B,Bysl_O54825,0.1089480335649526
18343,B,Cd200_O54901,0.20160634419841594
18344,B,Reps1_O54916,0.1006347753043124
18345,B,Smarce1_O54941,0.14521543689534802
18346,B,Prkag1_O54950,-0.16777384022224917
18347,B,Banf1_O54962,-0.04807135557280287
18348,B,Tnk2_O54967,0.15621702090478276
18349,B,Get3_O54984,-0.5013367404799115
18350,B,Slk_O54988,-0.006543609052390804
18351,B,Prom1_O54990,0.027255556795755188
18352,B,Pgrmc1_O55022,0.10516488224386847
18353,B,Impa1_O55023,-0.40062156911586433
18354,B,Entpd2_O55026,0.21239186109903938
18355,B,Copb2_O55029,-0.5029281527017044
18356,B,Pde6d_O55057,-0.11208786501740466
18357,B,Tpmt_O55060,0.18861591027016814
18358,B,Impact_O55091,0.2522649243914209
18359,B,Stk10_O55098,0.02180599596553819
18360,B,Syngr1_O55100,-0.11367277190127806
18361,B,Syngr2_O55101,-0.5038792573900697
18362,B,Dsg2_O55111,-0.0559756075688611
18363,B,Nipsnap1_O55125,-0.3727846420591308
18364,B,Nipsnap2_O55126,-0.28521649715979586
18365,B,Septin7_O55131,-0.5253005145509607
18366,B,Eif6_O55135,-0.24520144683199016
18367,B,Rpl35a_O55142,-0.10464298669056037
18368,B,Atp2a2_O55143,-0.5446865345988905
18369,B,Supt5h_O55201,-0.17750811108809092
18370,B,Ilk_O55222,-0.2009067141780906
18371,B,Chkb_O55229,0.18782684465338245
18372,B,Psmb5_O55234,-0.3323337973737018
18373,B,Dhx9_O70133,-0.48269678211834693
18374,B,Ncf2_O70145,-0.06982094514071982
18375,B,Dpm1_O70152,-0.20800724726000158
18376,B,Pip4k2a_O70172,0.11463987905366009
18377,B,Eif3d_O70194,-0.38686861353250673
18378,B,Atp9a_O70228,-0.21375011415960604
18379,B,Eef1b_O70251,-0.4435827275214527
18380,B,Hmox2_O70252,0.09158897860509467
18381,B,Lnx1_O70263,0.16747904868514113
18382,B,Nmt1_O70310,-0.24485543302632198
18383,B,Nmt2_O70311,-0.11692345034083827
18384,B,Epb41l2_O70318,-0.4416289839040916
18385,B,Gpx4_O70325,-0.20126510612288165
18386,B,Emc8_O70378,0.012425974423060617
18387,B,Pdlim1_O70400,-0.5255353459138007
18388,B,Aoc3_O70423,0.11283305522557116
18389,B,Psma3_O70435,-0.11720967854537387
18390,B,Stx7_O70439,-0.4233629036477118
18391,B,Sfn_O70456,-0.37593999723074634
18392,B,Ugdh_O70475,-0.41124112457993517
18393,B,Stra6_O70491,-0.23421509320856107
18394,B,Snx3_O70492,-0.26561466550822677
18395,B,Snx12_O70493,-0.02279776189084149
18396,B,Hsd17b12_O70503,-0.5827016714554076
18397,B,Srpk1_O70551,0.15210675735404297
18398,B,Sprr2h_O70559,-0.06648154077313674
18399,B,Sprr2k_O70562,-0.039687866003694616
18400,B,Slc25a17_O70579,-0.01090142842209688
18401,B,Alox12b_O70582,0.15627860625431908
18402,B,Cask_O70589,0.06127256313144545
18403,B,Pfdn2_O70591,0.25390941949894735
18404,B,nan_O76009,0.03295717166114169
18405,B,nan_O76011,0.008655300830333328
18406,B,nan_O76013,-0.47839724106477133
18407,B,nan_O76014,0.15215489288800238
18408,B,nan_O76015,0.05796485661704069
18409,B,Ttc3_O88196,-0.19589596110343077
18410,B,Col5a1_O88207,-0.21117524715857344
18411,B,Agr2_O88312,-0.7029030580031653
18412,B,Nid2_O88322,-0.12768293889821436
18413,B,nan_O88325,0.10381141417749662
18414,B,Wdr1_O88342,-0.4765799067792388
18415,B,Ikbkb_O88351,0.06784844764444127
18416,B,Avil_O88398,-0.4562711843537472
18417,B,Dhcr7_O88455,-0.149363903611126
18418,B,Capns1_O88456,-0.2801401226141058
18419,B,Dync1i2_O88487,-0.2864641167039128
18420,B,Nsd1_O88491,-0.03258503427439401
18421,B,Ppt1_O88531,-0.22970383949006246
18422,B,Cops3_O88543,-0.3551785724211092
18423,B,Cops4_O88544,-0.15454630583370285
18424,B,Cops6_O88545,-0.048947472412825016
18425,B,Hnrnpa2b1_O88569,-0.17199248158069247
18426,B,Comt_O88587,0.17582959701961373
18427,B,Pglyrp1_O88593,-0.3092511668719063
18428,B,Parg_O88622,0.11934229308723313
18429,B,Usp2_O88623,0.11952826522881506
18430,B,Pak1_O88643,-0.4888216276072823
18431,B,Lamtor3_O88653,-0.04098583042356489
18432,B,Creg1_O88668,0.16608627588405836
18433,B,Dgka_O88673,0.1364790359683587
18434,B,Psmc3_O88685,-0.504294331693946
18435,B,Ctbp1_O88712,-0.5342012210379521
18436,B,Map7_O88735,0.07330991079020198
18437,B,Tom1_O88746,0.0967596972316093
18438,B,F5_O88783,-0.31563864380841833
18439,B,Rpp30_O88796,0.1607375076065723
18440,B,Idh1_O88844,-0.620735518605263
18441,B,Apaf1_O88879,0.11049522721966662
18442,B,Soat2_O88908,0.14244172613365924
18443,B,Lin7c_O88952,0.009042386203915651
18444,B,Gnpda1_O88958,-0.2644565774753886
18445,B,Yme1l1_O88967,0.16397419216671222
18446,B,Stx8_O88983,-0.044923115188030965
18447,B,Olfm1_O88998,-0.18119612533837134
18448,B,Leprot_O89013,-0.038652413465733185
18449,B,Lgmn_O89017,-0.24520189266180548
18450,B,Tpp1_O89023,-0.09726037727453352
18451,B,Sh3pxd2a_O89032,-0.08367064381788837
18452,B,Coro1a_O89053,-0.0413242736936846
18453,B,Cope_O89079,-0.2506737461490285
18454,B,Rbm3_O89086,-0.5667910757679592
18455,B,Casp14_O89094,-0.05179971985968178
18456,B,Casp8_O89110,0.1373404979590763
18457,B,Lancl1_O89112,-0.305443690492811
18458,B,nan_O95678,0.06409834412558035
18459,B,Mt-Cyb_P00158,-0.2460477544252046
18460,B,Adh1_P00329,0.1660592340861806
18461,B,Mtco1_P00397,-0.2642588326832337
18462,B,Mtco2_P00405,-0.4175677514679458
18463,B,Hprt1_P00493,-0.4195482047872446
18464,B,Amy2a5_P00688,-0.06135969516889654
18465,B,nan_P00761,0.1371397210631886
18466,B,Ca2_P00920,-0.44613412193723045
18467,B,C3_P01027,-0.5986710326973133
18468,B,C4b_P01029,0.0045771817854549845
18469,B,nan_P01044,0.0742992041564091
18470,B,Jchain_P01592,0.257844054085414
18471,B,Igkv6-17_P01633,0.16621427188109536
18472,B,nan_P01657,-0.04085024828157675
18473,B,nan_P01725,0.33272307802668677
18474,B,nan_P01786,-0.04660469004881079
18475,B,Thy1_P01831,-0.5917305836998461
18476,B,Igkc_P01837,-0.04267737873711782
18477,B,Ighg2b_P01867,-0.3788219147637146
18478,B,Ighm_P01872,0.009524176295580307
18479,B,B2m_P01887,0.16490806723237994
18480,B,H2-L_P01897,0.3497598883994055
18481,B,H2-K1_P01901,0.35365476238672244
18482,B,Hba_P01942,-0.2956435261576032
18483,B,nan_P01966,-0.07279559597413197
18484,B,Col4a1_P02463,-0.5196909856219167
18485,B,Lamc1_P02468,-0.10613814122790415
18486,B,Lamb1_P02469,-0.5810916302977889
18487,B,nan_P02533,0.17438575288639852
18488,B,Krt10_P02535,-0.1707038943524008
18489,B,nan_P02538,0.09943186865761774
18490,B,nan_P02662,-0.21336401338197905
18491,B,nan_P02663,-0.3058608290259918
18492,B,nan_P02666,-0.0834699553653739
18493,B,nan_P02668,-0.10570413353789058
18494,B,nan_P02676,-0.03199344980552593
18495,B,nan_P02754,0.027653345822478432
18496,B,nan_P02768,0.01378803293412604
18497,B,nan_P02769,0.12794854103602357
18498,B,Mt2_P02798,0.10576440145914248
18499,B,Mtnd1_P03888,-0.16995648079885584
18500,B,Mtnd4_P03911,0.11693590454144116
18501,B,Mtatp8_P03930,-0.39121077860794146
18502,B,Ada_P03958,0.010862942649076222
18503,B,Krt1_P04104,0.307482537942752
18504,B,Fabp4_P04117,-0.03708662260866763
18505,B,Cfb_P04186,-0.5498315483897707
18506,B,nan_P04258,-0.4607810669392559
18507,B,nan_P04259,0.18251390271699605
18508,B,nan_P04264,0.23678657842132936
18509,B,Cd74_P04441,0.28627258301200825
18510,B,Hbb-bh0_P04443,0.11688453535247142
18511,B,Araf_P04627,0.00030323658045566034
18512,B,Prnp_P04925,0.09288508933293316
18513,B,Aldoc_P05063,-0.24405517065099902
18514,B,Aldoa_P05064,-0.5692146718097563
18515,B,Prkaca_P05132,-0.05654888459508105
18516,B,Got1_P05201,-0.5058331674379046
18517,B,Got2_P05202,-0.5161655651076595
18518,B,Tuba1b_P05213,-0.5888824602930551
18519,B,Tuba3a_P05214,-0.5275726188445603
18520,B,Src_P05480,-0.18692095553922278
18521,B,Krt18_P05784,-0.6369522044814734
18522,B,nan_P05787,-0.7157792186413219
18523,B,Myl1_P05977,0.050844318108581726
18524,B,Ldha_P06151,-0.5786438019475472
18525,B,nan_P06344,0.18886991327946584
18526,B,Apoa4_P06728,-0.15585619212996096
18527,B,Gpi_P06745,-0.5196762195438707
18528,B,Abcb1b_P06795,0.0700636744003598
18529,B,Ctsl_P06797,0.06402721190807335
18530,B,Ptprc_P06800,0.23279897063680277
18531,B,Me1_P06801,-0.5492215522401975
18532,B,Enpp1_P06802,0.1542379560583689
18533,B,nan_P06868,0.11700561995889526
18534,B,Cfh_P06909,-0.6446194397012579
18535,B,S100a4_P07091,-0.023353258799210578
18536,B,Csf1_P07141,0.015422424778991263
18537,B,Ckm_P07310,0.018871058404166835
18538,B,Anxa2_P07356,-0.6206363991149191
18539,B,nan_P07477,-0.12300211963139793
18540,B,Alb_P07724,-0.44797100245184834
18541,B,Krt4_P07744,-0.0050469219330975855
18542,B,Serpina1a_P07758,-0.4369667465024858
18543,B,Serpina3k_P07759,-0.4537360047553061
18544,B,Hsp90aa1_P07901,-0.48048829740496674
18545,B,Pdia4_P08003,-0.2881592428034632
18546,B,Aprt_P08030,-0.6253247951844015
18547,B,Ltf_P08071,-0.00532417400286143
18548,B,Fcgr2_P08101,-0.0061496025159923735
18549,B,Hsp90b1_P08113,-0.3400432024288282
18550,B,Col3a1_P08121,-0.36352687473536993
18551,B,Col4a2_P08122,-0.5579662802589825
18552,B,S100a10_P08207,-0.2807324205285624
18553,B,Apoe_P08226,-0.41502324335385904
18554,B,Sod1_P08228,-0.3211097606397794
18555,B,Mdh2_P08249,-0.5932673923992801
18556,B,Fcgr3_P08508,0.06507335191643664
18557,B,Nefl_P08551,-0.023789875920255367
18558,B,Nefm_P08553,0.23832956854150344
18559,B,Nras_P08556,-0.15633381798724297
18560,B,nan_P08727,-0.5631698436664322
18561,B,nan_P08729,-0.09506464979558996
18562,B,Krt13_P08730,0.04279884560522812
18563,B,Gnai2_P08752,-0.3181018062129002
18564,B,nan_P08779,0.13932099939946316
18565,B,Lyz2_P08905,-0.1028058872707357
18566,B,Pgk2_P09041,-0.1360466199955753
18567,B,Itgb1_P09055,-0.21584225639932839
18568,B,P4hb_P09103,-0.6318643249640863
18569,B,Ncl_P09405,-0.32194148303546377
18570,B,Pgk1_P09411,-0.4969347951921177
18571,B,Ace_P09470,-0.17536108268736628
18572,B,Fth1_P09528,-0.24160005474440385
18573,B,Csf1r_P09581,0.041791511384615926
18574,B,Hmgn2_P09602,0.10137230514478172
18575,B,Sod2_P09671,-0.1265429206844799
18576,B,Cdh1_P09803,-0.6927904651239782
18577,B,H2az1_P0C0S6,-0.17866302278078103
18578,B,Pla2g4b_P0C871,0.1659709360701884
18579,B,Jmjd7_P0C872,0.2092700298336214
18580,B,Mnda_P0DOV1,-0.03382980832120581
18581,B,Ifi204_P0DOV2,0.22121849240794417
18582,B,Calm1_P0DP26,-0.2186694045383704
18583,B,Anxa1_P10107,-0.8147721922442196
18584,B,Eef1a1_P10126,-0.5595958188881084
18585,B,Bcl2_P10417,0.3491804512794342
18586,B,Nid1_P10493,-0.62354362707528
18587,B,Alad_P10518,-0.11069883297400433
18588,B,Ctsb_P10605,-0.37443655769517864
18589,B,Eif4a2_P10630,0.02021025795126457
18590,B,Txn_P10639,0.03485898955054403
18591,B,Gstm1_P10649,-0.37354261537413425
18592,B,Rras_P10833,-0.12915843754072856
18593,B,Slc3a2_P10852,-0.5029845121711368
18594,B,H2bc14_P10854,0.14262325247778343
18595,B,H1-0_P10922,-0.1234886822900703
18596,B,Sub1_P11031,-0.13938800983544503
18597,B,Mcpt1_P11034,-0.16742972882313628
18598,B,Col1a1_P11087,-0.5244071473377901
18599,B,Parp1_P11103,0.13295892746298027
18600,B,Mpo_P11247,-0.23656030545961365
18601,B,Fn1_P11276,-0.6659230221237158
18602,B,Gpx1_P11352,-0.3942733779712788
18603,B,Fabp3_P11404,0.08728219560308216
18604,B,Lamp1_P11438,-0.23447096324825967
18605,B,Cdk1_P11440,-0.3543919874310543
18606,B,Hsp90ab1_P11499,-0.5273422275204971
18607,B,Dmd_P11531,-0.23098553595986066
18608,B,Lcn2_P11672,-0.17596058364078174
18609,B,Krt8_P11679,-0.6122494122712845
18610,B,Itga5_P11688,0.0434163829554613
18611,B,Itgb2_P11835,0.056386496228244355
18612,B,Itpr1_P11881,0.031197443966956975
18613,B,Nudt19_P11930,-0.29530555479730164
18614,B,Tcp1_P11983,-0.4928144627585012
18615,B,App_P12023,-0.1913537012100137
18616,B,nan_P12035,0.042090296538221404
18617,B,Gusb_P12265,-0.041448744354074314
18618,B,Pfkl_P12382,-0.5342079689552699
18619,B,Serpinb2_P12388,-0.1036136663701728
18620,B,Fabp1_P12710,0.04364557970907481
18621,B,nan_P12763,0.12531477440890626
18622,B,Cox5a_P12787,-0.17891956018365784
18623,B,Pdcd6_P12815,-0.597128857118937
18624,B,Rpl7a_P12970,-0.5204727107407485
18625,B,Gsn_P13020,-0.4560863444828515
18626,B,Cd5_P13379,0.28439502688500734
18627,B,Tnni2_P13412,0.26617355198104375
18628,B,Umps_P13439,-0.060103637585696375
18629,B,Ncam1_P13595,0.016151225104863543
18630,B,Icam1_P13597,0.29331209236597167
18631,B,Ca1_P13634,-0.22800482473967204
18632,B,nan_P13645,0.25969727333674364
18633,B,nan_P13646,0.10768846831715619
18634,B,nan_P13647,0.22822692962025345
18635,B,Gpd1_P13707,-0.6245942007611778
18636,B,Gsta1_P13745,-0.5883321287928936
18637,B,Dnmt1_P13864,-0.04226649781062795
18638,B,S100a6_P14069,-0.721346371432419
18639,B,Atp1b1_P14094,-0.6944397262593078
18640,B,C1qb_P14106,-0.0389148108203009
18641,B,Rpl27a_P14115,-0.44956919265171585
18642,B,Rps16_P14131,-0.6229467399274684
18643,B,Rpl7_P14148,-0.5394314577043576
18644,B,Mdh1_P14152,-0.2627260382787612
18645,B,Rpsa_P14206,-0.6004763810034239
18646,B,Calr_P14211,-0.4527574882928498
18647,B,Atp1b2_P14231,-0.06833978481719062
18648,B,Fgr_P14234,0.207360020753337
18649,B,H2-Q7_P14429,0.22569079199267073
18650,B,Hspb1_P14602,-0.25715483933328737
18651,B,Psmd3_P14685,-0.525201532043253
18652,B,Lmnb1_P14733,-0.14731232611537626
18653,B,Anxa6_P14824,-0.3341375564690993
18654,B,Rplp0_P14869,-0.5148007745942301
18655,B,Map1b_P14873,-0.29749731559434445
18656,B,Hmox1_P14901,0.05061652437546658
18657,B,Glul_P15105,-0.29273946443038323
18658,B,Mcpt2_P15119,-0.15333554460425877
18659,B,Prph_P15331,-0.27134222841181566
18660,B,Cd44_P15379,-0.2973022827711295
18661,B,nan_P15497,-0.1982530792931448
18662,B,Nme1_P15532,-0.4097055447797052
18663,B,B4galt1_P15535,-0.18847623523523374
18664,B,Gstm2_P15626,-0.18869340630428125
18665,B,nan_P15636,0.18980626843672238
18666,B,H1-2_P15864,0.1107050112683222
18667,B,Ca3_P16015,0.18194959554677217
18668,B,Lgals1_P16045,-0.668926568376473
18669,B,Fgfr1_P16092,-0.17248342501344313
18670,B,Lgals3_P16110,-0.24449299285507098
18671,B,Ldhb_P16125,-0.180534016547275
18672,B,Srp14_P16254,0.3155251550561207
18673,B,Cnp_P16330,0.14074020338958146
18674,B,Mmut_P16332,-0.201459344871706
18675,B,D1Pas1_P16381,0.045988771146793304
18676,B,Ass1_P16460,-0.09527449586364047
18677,B,Sptan1_P16546,-0.4545815809788056
18678,B,Hspa1l_P16627,0.07879395431781554
18679,B,Ctsa_P16675,-0.10193207530306164
18680,B,Gapdh_P16858,-0.48482457264896495
18681,B,Lamp2_P17047,-0.3513613286244483
18682,B,Hmga1_P17095,-0.29817069972315347
18683,B,Hspa2_P17156,-0.5090320594642905
18684,B,Eno1_P17182,-0.4848095811490345
18685,B,Ptbp1_P17225,-0.49143486779466955
18686,B,Ap2a1_P17426,-0.25425556159269197
18687,B,Ap2a2_P17427,-0.420129126027612
18688,B,Gba1_P17439,-0.19076534237696469
18689,B,Selenbp1_P17563,-0.25637208006297446
18690,B,Hk1_P17710,-0.6640424436935825
18691,B,Ppia_P17742,-0.568051835559232
18692,B,Tpi1_P17751,-0.6005365404150471
18693,B,Slc2a1_P17809,-0.41568398602310636
18694,B,Hspa1b_P17879,-0.30617089527190433
18695,B,Lyz1_P17897,0.00030229329816591283
18696,B,Pcna_P17918,0.13433830589504375
18697,B,Ptpra_P18052,-0.041465004493072194
18698,B,Ctsd_P18242,-0.42892490732817296
18699,B,nan_P18528,0.05277815327985315
18700,B,Bsg_P18572,-0.2956853971119923
18701,B,Rps6ka1_P18653,-0.09039987278142667
18702,B,Rps6ka3_P18654,-0.29869471066210485
18703,B,Cfl1_P18760,-0.39204392866420884
18704,B,Krt19_P19001,-0.6454416901803979
18705,B,nan_P19012,0.009822595161559379
18706,B,nan_P19013,-0.04510192640085497
18707,B,Fasn_P19096,-0.6703919467602352
18708,B,Gstp1_P19157,-0.3858154310609791
18709,B,Nefh_P19246,0.041101972118280886
18710,B,Rpl13a_P19253,-0.5450708053878243
18711,B,Serpinh1_P19324,-0.48292908442018384
18712,B,Cox5b_P19536,-0.3612555157439695
18713,B,Gstm3_P19639,0.12711419189802584
18714,B,Cox4i1_P19783,-0.4834496953751479
18715,B,Lsp1_P19973,0.179540993958781
18716,B,Hspa5_P20029,-0.40047697099282004
18717,B,nan_P20040,0.11544565071717354
18718,B,Hexb_P20060,-0.04134338911338516
18719,B,Tmsb4x_P20065,0.08733697601202628
18720,B,Prdx3_P20108,-0.3361967169551788
18721,B,Vim_P20152,-0.22650795912061258
18722,B,Map2_P20357,0.2247020409429489
18723,B,Prkca_P20444,0.0965291762825459
18724,B,Fcer2_P20693,0.1428672997823041
18725,B,Plg_P20918,-0.2991228901323798
18726,B,nan_P20930,-0.003898251508712433
18727,B,Tpm3_P21107,-0.30741688277064566
18728,B,Ubl4a_P21126,0.14510341635754487
18729,B,Myo5b_P21271,0.21640448876988982
18730,B,Gna11_P21278,-0.2773215158007461
18731,B,Gnaq_P21279,-0.6308991657746315
18732,B,Akr1b7_P21300,-0.17126057103926784
18733,B,Abcb1a_P21447,0.10064023611572805
18734,B,Eno3_P21550,0.034867473157375026
18735,B,Gc_P21614,-0.23707576215941417
18736,B,Lmnb2_P21619,-0.16218842809118644
18737,B,Mfge8_P21956,-0.10977126803929022
18738,B,Tap1_P21958,0.4295351309456688
18739,B,Tgm2_P21981,-0.24936994629600762
18740,B,Ptgs1_P22437,-0.10329772106243688
18741,B,Serpina1b_P22599,-0.3691763818250303
18742,B,Ap1g1_P22892,-0.5226713065247763
18743,B,Crabp2_P22935,-0.0426156540218877
18744,B,Eif3a_P23116,-0.5285668312867574
18745,B,Furin_P23188,0.22841618194651622
18746,B,Cbx3_P23198,0.18434013659952472
18747,B,Gja1_P23242,0.0278807779415656
18748,B,Xrcc6_P23475,-0.06686850787635439
18749,B,Pnp_P23492,-0.47022244033469124
18750,B,Pcmt1_P23506,-0.04495912932210503
18751,B,Gfus_P23591,-0.6125585115416758
18752,B,Glb1_P23780,-0.0836822635959483
18753,B,Cryab_P23927,-0.04048113287320024
18754,B,Ces1c_P23953,-0.33577868774559383
18755,B,Cat_P24270,0.08087467012480001
18756,B,Ppib_P24369,-0.35773527019507856
18757,B,Capg_P24452,-0.5226662418065782
18758,B,Gsta4_P24472,-0.6211255626971759
18759,B,Lta4h_P24527,-0.4088260598735264
18760,B,Impdh2_P24547,-0.28354944972731605
18761,B,Aldh1a1_P24549,-0.05927373887318305
18762,B,Cdk11b_P24788,0.02136124756769691
18763,B,Il1rn_P25085,-0.22239982901022945
18764,B,Mcm3_P25206,-0.37958791517725404
18765,B,Ccnd1_P25322,-0.2477932195401026
18766,B,Rps2_P25444,-0.48121874266130243
18767,B,Lyn_P25911,0.3405336586696541
18768,B,Ubtf_P25976,-0.008094907062171646
18769,B,Tln1_P26039,-0.32442063505940966
18770,B,Ezr_P26040,-0.3280685093621575
18771,B,Msn_P26041,-0.30852319238743425
18772,B,Rdx_P26043,-0.4890551983658793
18773,B,Ctnna1_P26231,-0.7195764650012698
18774,B,Klkb1_P26262,-0.13972725131637442
18775,B,Ptma_P26350,0.019837850952765253
18776,B,U2af2_P26369,-0.3971437997676578
18777,B,Glud1_P26443,-0.45587618069789476
18778,B,Pik3r1_P26450,0.006324113297306589
18779,B,Psmd7_P26516,-0.573681751766991
18780,B,Sars1_P26638,-0.41228582337598363
18781,B,Marcks_P26645,-0.01953209290550795
18782,B,Fkbp1a_P26883,-0.4786250390524397
18783,B,Man2a1_P27046,-0.043505141447450435
18784,B,Snrpb_P27048,-0.42797023305885856
18785,B,Map4_P27546,-0.041043355502101427
18786,B,Gna13_P27601,-0.03682954672922789
18787,B,Plaa_P27612,-0.1096451606146476
18788,B,Xrcc5_P27641,-0.18010724880839016
18789,B,Rpl3_P27659,-0.4369341754566106
18790,B,Pdia3_P27773,-0.5698544229847652
18791,B,Lef1_P27782,0.31022094315039517
18792,B,Vav1_P27870,0.022832597616520376
18793,B,Psmb8_P28063,0.03528439800112052
18794,B,Psmb9_P28076,0.26484199917660944
18795,B,H2-DMa_P28078,0.2641953930539676
18796,B,Aco1_P28271,-0.11074152682135778
18797,B,Ctsg_P28293,0.25048095417912253
18798,B,Apex1_P28352,-0.43659133076017037
18799,B,Adh5_P28474,-0.04860559931705871
